match_id,season,season_year,half,round,date,home_team_id,home_team,away_team_id,away_team,home_goals,away_goals,home_goals_ht,away_goals_ht,venue,result_home,involves_cruz_azul,inconsistency_note
2787,Clausura 2017,2017,clausura,3,2017-01-15,T001,Cruz Azul,T011,Monarcas Morelia,3,1,0,1,Estadio Ciudad de los Deportes,W,1,ALERTA: 'Monarcas Morelia' renombrado 'Mazatlán FC' desde 2020 — mismo club_id T011
2788,Clausura 2017,2017,clausura,3,2017-01-15,T018,Dorados Sinaloa,T014,San Luis,3,3,1,1,Estadio de Mazatlán,D,0,ALERTA: 'Dorados Sinaloa' → 'Mazatlán FC' (2020) — club_id T018
2789,Clausura 2017,2017,clausura,3,2017-01-15,T015,Impulsora Necaxa,T016,Querétaro,0,2,0,0,Estadio Victoria,L,0,
2790,Clausura 2017,2017,clausura,3,2017-01-15,T010,Toluca FC,T009,Santos,0,2,0,0,Estadio Nemesio Díez,L,0,
2791,Clausura 2017,2017,clausura,3,2017-01-15,T013,Juárez,T012,Tijuana,0,0,0,0,Estadio Olímpico Benito Juárez,D,0,
2792,Clausura 2017,2017,clausura,4,2017-01-22,T017,Club Puebla,T012,Club Tijuana,4,4,0,1,Estadio Cuauhtémoc,D,0,
2793,Clausura 2017,2017,clausura,4,2017-01-22,T015,Necaxa,T003,CF Monterrey,2,1,2,0,Estadio Victoria,W,0,
2794,Clausura 2017,2017,clausura,4,2017-01-22,T007,Pumas UNAM,T011,Monarcas Morelia,4,1,4,1,Estadio Olímpico Universitario,W,0,ALERTA: 'Monarcas Morelia' renombrado 'Mazatlán FC' desde 2020 — mismo club_id T011
2795,Clausura 2017,2017,clausura,4,2017-01-22,T013,Bravos de Juárez,T002,CF América,4,1,4,0,Estadio Olímpico Benito Juárez,W,0,
2796,Clausura 2017,2017,clausura,4,2017-01-22,T014,A. San Luis,T001,Cruz Azul FC,3,1,0,0,Estadio Alfonso Lastras,W,1,
2797,Clausura 2017,2017,clausura,4,2017-01-22,T018,Dorados Sinaloa,T004,Chivas,1,2,0,1,Estadio de Mazatlán,L,0,ALERTA: 'Dorados Sinaloa' → 'Mazatlán FC' (2020) — club_id T018
2798,Clausura 2017,2017,clausura,4,2017-01-22,T009,Santos Laguna,T008,Atlas,1,3,0,0,Estadio Corona,L,0,
2799,Clausura 2017,2017,clausura,4,2017-01-22,T005,Tigres UANL,T010,Deportivo Toluca,1,4,0,3,Estadio Universitario,L,0,
2800,Clausura 2017,2017,clausura,5,2017-01-29,T016,Querétaro,T012,Xoloitzcuintles,3,1,2,0,Estadio Corregidora,W,0,
2801,Clausura 2017,2017,clausura,5,2017-01-29,T015,Impulsora Necaxa,T010,Toluca FC,4,0,2,0,Estadio Victoria,W,0,
2802,Clausura 2017,2017,clausura,5,2017-01-29,T009,Santos,T013,FC Juárez,2,1,1,0,Estadio Corona,W,0,
2803,Clausura 2017,2017,clausura,5,2017-01-29,T001,C. Azul,T014,Atlético San Luis,3,4,0,1,Estadio Ciudad de los Deportes,L,1,
2804,Clausura 2017,2017,clausura,5,2017-01-29,T011,Monarcas Morelia,T008,Atlas Guadalajara,2,0,0,0,Estadio Morelos,W,0,ALERTA: 'Monarcas Morelia' renombrado 'Mazatlán FC' desde 2020 — mismo club_id T011
2805,Clausura 2017,2017,clausura,5,2017-01-29,T006,León,T003,CF Monterrey,1,0,0,0,Estadio León,W,0,
2806,Clausura 2017,2017,clausura,5,2017-01-29,T007,Pumas,T018,Dorados Sinaloa,4,2,0,0,Estadio Olímpico Universitario,W,0,ALERTA: 'Dorados Sinaloa' → 'Mazatlán FC' (2020) — club_id T018
2807,Clausura 2017,2017,clausura,5,2017-01-29,T017,Club Puebla,T005,Tigres UANL,0,1,0,0,Estadio Cuauhtémoc,L,0,
2808,Clausura 2017,2017,clausura,6,2017-02-05,T009,Santos,T001,Cruz Azul FC,3,1,0,1,Estadio Corona,W,1,
2809,Clausura 2017,2017,clausura,6,2017-02-05,T002,Club América,T004,Chivas,3,4,0,1,Estadio Azteca,L,0,
2810,Clausura 2017,2017,clausura,6,2017-02-05,T008,Atlas Guadalajara,T016,Gallos Blancos,1,4,1,1,Estadio Jalisco,L,0,
2811,Clausura 2017,2017,clausura,6,2017-02-05,T011,Monarcas Morelia,T007,Pumas,0,4,0,3,Estadio Morelos,L,0,ALERTA: 'Monarcas Morelia' renombrado 'Mazatlán FC' desde 2020 — mismo club_id T011
2812,Clausura 2017,2017,clausura,6,2017-02-05,T005,Tigres UANL,T017,La Franja,3,2,1,0,Estadio Universitario,W,0,
2813,Clausura 2017,2017,clausura,6,2017-02-05,T013,Juárez,T018,Dorados Sinaloa,1,0,1,0,Estadio Olímpico Benito Juárez,W,0,ALERTA: 'Dorados Sinaloa' → 'Mazatlán FC' (2020) — club_id T018
2814,Clausura 2017,2017,clausura,6,2017-02-05,T015,Club Necaxa,T014,San Luis,0,3,0,1,Estadio Victoria,L,0,
2815,Clausura 2017,2017,clausura,6,2017-02-05,T003,Monterrey,T012,Xoloitzcuintles,2,0,0,0,Estadio BBVA,W,0,
2816,Clausura 2017,2017,clausura,7,2017-02-12,T002,CF América,T003,CF Monterrey,1,2,1,0,Estadio Azteca,L,0,
2817,Clausura 2017,2017,clausura,7,2017-02-12,T006,Club León,T014,A. San Luis,1,0,1,0,Estadio León,W,0,
2818,Clausura 2017,2017,clausura,7,2017-02-12,T016,Querétaro,T011,Monarcas Morelia,2,0,0,0,Estadio Corregidora,W,0,ALERTA: 'Monarcas Morelia' renombrado 'Mazatlán FC' desde 2020 — mismo club_id T011
2819,Clausura 2017,2017,clausura,7,2017-02-12,T013,FC Juárez,T004,Chivas,2,4,1,2,Estadio Olímpico Benito Juárez,L,0,
2820,Clausura 2017,2017,clausura,7,2017-02-12,T015,Impulsora Necaxa,T007,Pumas,0,1,0,0,Estadio Victoria,L,0,
2821,Clausura 2017,2017,clausura,7,2017-02-12,T001,Cruz Azul FC,T018,Dorados Sinaloa,2,2,2,2,Estadio Ciudad de los Deportes,D,1,ALERTA: 'Dorados Sinaloa' → 'Mazatlán FC' (2020) — club_id T018
2822,Clausura 2017,2017,clausura,7,2017-02-12,T008,Club Atlas,T010,Toluca,3,0,1,0,Estadio Jalisco,W,0,
2823,Clausura 2017,2017,clausura,7,2017-02-12,T017,Club Puebla,T012,Xoloitzcuintles,2,3,2,1,Estadio Cuauhtémoc,L,0,
2824,Clausura 2017,2017,clausura,8,2017-02-19,T004,Guadalajara,T001,Cruz Azul,2,3,0,3,Estadio Akron,L,1,
2825,Clausura 2017,2017,clausura,8,2017-02-19,T017,La Franja,T007,UNAM Pumas,3,1,2,1,Estadio Cuauhtémoc,W,0,
2826,Clausura 2017,2017,clausura,8,2017-02-19,T016,Gallos Blancos,T003,CF Monterrey,1,3,1,3,Estadio Corregidora,L,0,
2827,Clausura 2017,2017,clausura,8,2017-02-19,T002,América,T005,UANL Tigres,3,0,0,0,Estadio Azteca,W,0,
2828,Clausura 2017,2017,clausura,8,2017-02-19,T012,Xoloitzcuintles,T018,Dorados Sinaloa,2,1,1,1,Estadio Caliente,W,0,ALERTA: 'Dorados Sinaloa' → 'Mazatlán FC' (2020) — club_id T018
2829,Clausura 2017,2017,clausura,8,2017-02-19,T014,San Luis,T008,Atlas,0,3,0,1,Estadio Alfonso Lastras,L,0,
2830,Clausura 2017,2017,clausura,8,2017-02-19,T010,Deportivo Toluca,T013,FC Juárez,1,2,0,1,Estadio Nemesio Díez,L,0,
2831,Clausura 2017,2017,clausura,8,2017-02-19,T006,León,T015,Club Necaxa,1,3,0,0,Estadio León,L,0,
2832,Clausura 2017,2017,clausura,9,2017-02-26,T005,Tigres UANL,T004,Chivas,1,0,0,0,Estadio Universitario,W,0,
2833,Clausura 2017,2017,clausura,9,2017-02-26,T016,Querétaro FC,T018,Dorados Sinaloa,3,1,0,1,Estadio Corregidora,W,0,ALERTA: 'Dorados Sinaloa' → 'Mazatlán FC' (2020) — club_id T018
2834,Clausura 2017,2017,clausura,9,2017-02-26,T010,Toluca FC,T014,A. San Luis,2,3,2,2,Estadio Nemesio Díez,L,0,
2835,Clausura 2017,2017,clausura,9,2017-02-26,T003,Rayados,T001,C. Azul,0,1,0,0,Estadio BBVA,L,1,
2836,Clausura 2017,2017,clausura,9,2017-02-26,T011,Monarcas Morelia,T015,Club Necaxa,3,0,2,0,Estadio Morelos,W,0,ALERTA: 'Monarcas Morelia' renombrado 'Mazatlán FC' desde 2020 — mismo club_id T011
2837,Clausura 2017,2017,clausura,9,2017-02-26,T008,Atlas Guadalajara,T009,Santos Laguna FC,4,1,1,0,Estadio Jalisco,W,0,
2838,Clausura 2017,2017,clausura,9,2017-02-26,T017,Club Puebla,T002,Club América,1,2,0,2,Estadio Cuauhtémoc,L,0,
2839,Clausura 2017,2017,clausura,9,2017-02-26,T006,León,T007,Pumas UNAM,3,2,3,1,Estadio León,W,0,
2840,Clausura 2017,2017,clausura,10,2017-03-05,T002,Club América,T015,Club Necaxa,4,2,3,1,Estadio Azteca,W,0,
2841,Clausura 2017,2017,clausura,10,2017-03-05,T014,A. San Luis,T005,UANL Tigres,0,2,0,0,Estadio Alfonso Lastras,L,0,
2842,Clausura 2017,2017,clausura,10,2017-03-05,T001,C. Azul,T018,Dorados Sinaloa,0,2,0,1,Estadio Ciudad de los Deportes,L,1,ALERTA: 'Dorados Sinaloa' → 'Mazatlán FC' (2020) — club_id T018
2843,Clausura 2017,2017,clausura,10,2017-03-05,T009,Santos Laguna,T011,Monarcas Morelia,3,1,3,0,Estadio Corona,W,0,ALERTA: 'Monarcas Morelia' renombrado 'Mazatlán FC' desde 2020 — mismo club_id T011
2844,Clausura 2017,2017,clausura,10,2017-03-05,T012,Club Tijuana,T006,Club León,2,1,0,1,Estadio Caliente,W,0,
2845,Clausura 2017,2017,clausura,10,2017-03-05,T008,Atlas Guadalajara,T003,CF Monterrey,1,3,0,0,Estadio Jalisco,L,0,
2846,Clausura 2017,2017,clausura,10,2017-03-05,T010,Toluca,T013,FC Juárez,0,0,0,0,Estadio Nemesio Díez,D,0,
2847,Clausura 2017,2017,clausura,10,2017-03-05,T017,Puebla FC,T004,Guadalajara,1,3,0,0,Estadio Cuauhtémoc,L,0,
2848,Clausura 2017,2017,clausura,11,2017-03-12,T011,Monarcas Morelia,T018,Dorados Sinaloa,3,0,2,0,Estadio Morelos,W,0,ALERTA: 'Dorados Sinaloa' → 'Mazatlán FC' (2020) — club_id T018
2849,Clausura 2017,2017,clausura,11,2017-03-12,T015,Club Necaxa,T009,Santos Laguna FC,0,3,0,1,Estadio Victoria,L,0,
2850,Clausura 2017,2017,clausura,11,2017-03-12,T006,León FC,T014,Atlético San Luis,0,0,0,0,Estadio León,D,0,
2851,Clausura 2017,2017,clausura,11,2017-03-12,T004,Deportivo Guadalajara,T008,Atlas,4,3,2,3,Estadio Akron,W,0,
2852,Clausura 2017,2017,clausura,11,2017-03-12,T016,Querétaro FC,T001,Cruz Azul FC,1,0,1,0,Estadio Corregidora,W,1,
2853,Clausura 2017,2017,clausura,11,2017-03-12,T002,Club América,T010,Toluca FC,1,1,1,1,Estadio Azteca,D,0,
2854,Clausura 2017,2017,clausura,11,2017-03-12,T012,Club Tijuana,T005,Tigres,4,2,1,2,Estadio Caliente,W,0,
2855,Clausura 2017,2017,clausura,11,2017-03-12,T017,La Franja,T007,UNAM Pumas,2,2,1,1,Estadio Cuauhtémoc,D,0,
2856,Clausura 2017,2017,clausura,12,2017-03-19,T009,Santos,T008,Club Atlas,0,0,0,0,Estadio Corona,D,0,
2857,Clausura 2017,2017,clausura,12,2017-03-19,T012,Club Tijuana,T007,Pumas UNAM,1,4,0,1,Estadio Caliente,L,0,
2858,Clausura 2017,2017,clausura,12,2017-03-19,T004,Deportivo Guadalajara,T018,Dorados Sinaloa,0,0,0,0,Estadio Akron,D,0,ALERTA: 'Dorados Sinaloa' → 'Mazatlán FC' (2020) — club_id T018
2859,Clausura 2017,2017,clausura,12,2017-03-19,T013,Bravos de Juárez,T014,A. San Luis,1,2,1,1,Estadio Olímpico Benito Juárez,L,0,
2860,Clausura 2017,2017,clausura,12,2017-03-19,T017,Puebla FC,T005,Tigres,3,1,2,0,Estadio Cuauhtémoc,W,0,
2861,Clausura 2017,2017,clausura,12,2017-03-19,T003,Monterrey,T001,Cruz Azul,2,1,1,0,Estadio BBVA,W,1,
2862,Clausura 2017,2017,clausura,12,2017-03-19,T016,Querétaro FC,T010,Toluca FC,0,3,0,3,Estadio Corregidora,L,0,
2863,Clausura 2017,2017,clausura,12,2017-03-19,T006,León FC,T015,Necaxa,2,3,1,3,Estadio León,L,0,
2864,Clausura 2017,2017,clausura,13,2017-03-26,T009,Santos,T008,Club Atlas,1,4,1,2,Estadio Corona,L,0,
2865,Clausura 2017,2017,clausura,13,2017-03-26,T015,Necaxa,T004,Chivas,2,1,1,1,Estadio Victoria,W,0,
2866,Clausura 2017,2017,clausura,13,2017-03-26,T014,Atlético San Luis,T001,Cruz Azul FC,1,4,0,3,Estadio Alfonso Lastras,L,1,
2867,Clausura 2017,2017,clausura,13,2017-03-26,T018,Dorados Sinaloa,T016,Querétaro,0,0,0,0,Estadio de Mazatlán,D,0,ALERTA: 'Dorados Sinaloa' → 'Mazatlán FC' (2020) — club_id T018
2868,Clausura 2017,2017,clausura,13,2017-03-26,T005,UANL Tigres,T007,Pumas,4,1,1,0,Estadio Universitario,W,0,
2869,Clausura 2017,2017,clausura,13,2017-03-26,T010,Toluca,T012,Tijuana,3,1,2,1,Estadio Nemesio Díez,W,0,
2870,Clausura 2017,2017,clausura,13,2017-03-26,T017,Club Puebla,T003,Monterrey,2,0,1,0,Estadio Cuauhtémoc,W,0,
2871,Clausura 2017,2017,clausura,13,2017-03-26,T011,Monarcas Morelia,T002,América,1,2,0,0,Estadio Morelos,L,0,ALERTA: 'Monarcas Morelia' renombrado 'Mazatlán FC' desde 2020 — mismo club_id T011
2872,Clausura 2017,2017,clausura,14,2017-04-02,T012,Club Tijuana,T010,Deportivo Toluca,4,1,2,0,Estadio Caliente,W,0,
2873,Clausura 2017,2017,clausura,14,2017-04-02,T017,La Franja,T009,Santos Laguna FC,1,1,0,0,Estadio Cuauhtémoc,D,0,
2874,Clausura 2017,2017,clausura,14,2017-04-02,T008,Club Atlas,T014,San Luis,4,2,2,1,Estadio Jalisco,W,0,
2875,Clausura 2017,2017,clausura,14,2017-04-02,T003,CF Monterrey,T013,Juárez,1,3,0,0,Estadio BBVA,L,0,
2876,Clausura 2017,2017,clausura,14,2017-04-02,T006,León,T015,Necaxa,2,0,0,0,Estadio León,W,0,
2877,Clausura 2017,2017,clausura,14,2017-04-02,T007,Pumas,T004,Guadalajara,2,0,2,0,Estadio Olímpico Universitario,W,0,
2878,Clausura 2017,2017,clausura,14,2017-04-02,T016,Querétaro FC,T002,CF América,1,4,0,2,Estadio Corregidora,L,0,
2879,Clausura 2017,2017,clausura,14,2017-04-02,T011,Monarcas Morelia,T005,Tigres,4,1,4,0,Estadio Morelos,W,0,ALERTA: 'Monarcas Morelia' renombrado 'Mazatlán FC' desde 2020 — mismo club_id T011
2880,Clausura 2017,2017,clausura,15,2017-04-09,T016,Querétaro FC,T008,Club Atlas,1,2,0,1,Estadio Corregidora,L,0,
2881,Clausura 2017,2017,clausura,15,2017-04-09,T014,San Luis,T018,Dorados Sinaloa,1,2,0,1,Estadio Alfonso Lastras,L,0,ALERTA: 'Dorados Sinaloa' → 'Mazatlán FC' (2020) — club_id T018
2882,Clausura 2017,2017,clausura,15,2017-04-09,T011,Monarcas Morelia,T012,Xoloitzcuintles,3,2,1,0,Estadio Morelos,W,0,ALERTA: 'Monarcas Morelia' renombrado 'Mazatlán FC' desde 2020 — mismo club_id T011
2883,Clausura 2017,2017,clausura,15,2017-04-09,T001,Cruz Azul,T015,Impulsora Necaxa,0,2,0,0,Estadio Ciudad de los Deportes,L,1,
2884,Clausura 2017,2017,clausura,15,2017-04-09,T009,Santos Laguna,T003,CF Monterrey,2,1,0,0,Estadio Corona,W,0,
2885,Clausura 2017,2017,clausura,15,2017-04-09,T017,Club Puebla,T010,Deportivo Toluca,1,0,0,0,Estadio Cuauhtémoc,W,0,
2886,Clausura 2017,2017,clausura,15,2017-04-09,T004,Guadalajara,T006,Club León,2,0,2,0,Estadio Akron,W,0,
2887,Clausura 2017,2017,clausura,15,2017-04-09,T002,Club América,T007,Pumas UNAM,2,3,2,1,Estadio Azteca,L,0,
2888,Clausura 2017,2017,clausura,16,2017-04-16,T003,Rayados,T008,Atlas Guadalajara,3,1,3,0,Estadio BBVA,W,0,
2889,Clausura 2017,2017,clausura,16,2017-04-16,T016,Querétaro,T017,Club Puebla,1,4,0,3,Estadio Corregidora,L,0,
2890,Clausura 2017,2017,clausura,16,2017-04-16,T018,Dorados Sinaloa,T001,C. Azul,0,0,0,0,Estadio de Mazatlán,D,1,ALERTA: 'Dorados Sinaloa' → 'Mazatlán FC' (2020) — club_id T018
2891,Clausura 2017,2017,clausura,16,2017-04-16,T009,Santos Laguna FC,T005,Tigres,1,0,0,0,Estadio Corona,W,0,
2892,Clausura 2017,2017,clausura,16,2017-04-16,T010,Toluca,T002,América,3,0,3,0,Estadio Nemesio Díez,W,0,
2893,Clausura 2017,2017,clausura,16,2017-04-16,T011,Monarcas Morelia,T014,Atlético San Luis,0,1,0,1,Estadio Morelos,L,0,ALERTA: 'Monarcas Morelia' renombrado 'Mazatlán FC' desde 2020 — mismo club_id T011
2894,Clausura 2017,2017,clausura,16,2017-04-16,T004,Deportivo Guadalajara,T012,Tijuana,1,1,1,1,Estadio Akron,D,0,
2895,Clausura 2017,2017,clausura,16,2017-04-16,T007,UNAM Pumas,T015,Impulsora Necaxa,3,1,2,0,Estadio Olímpico Universitario,W,0,
2896,Clausura 2017,2017,clausura,17,2017-04-23,T001,Cruz Azul,T007,Pumas UNAM,0,2,0,0,Estadio Ciudad de los Deportes,L,1,
2897,Clausura 2017,2017,clausura,17,2017-04-23,T004,Deportivo Guadalajara,T005,Tigres UANL,0,1,0,0,Estadio Akron,L,0,
2898,Clausura 2017,2017,clausura,17,2017-04-23,T015,Club Necaxa,T012,Tijuana,1,1,1,1,Estadio Victoria,D,0,
2899,Clausura 2017,2017,clausura,17,2017-04-23,T002,Club América,T003,Monterrey,2,2,2,1,Estadio Azteca,D,0,
2900,Clausura 2017,2017,clausura,17,2017-04-23,T011,Monarcas Morelia,T009,Santos Laguna FC,2,1,0,1,Estadio Morelos,W,0,ALERTA: 'Monarcas Morelia' renombrado 'Mazatlán FC' desde 2020 — mismo club_id T011
2901,Clausura 2017,2017,clausura,17,2017-04-23,T013,Bravos de Juárez,T008,Atlas Guadalajara,0,2,0,2,Estadio Olímpico Benito Juárez,L,0,
2902,Clausura 2017,2017,clausura,17,2017-04-23,T018,Dorados Sinaloa,T014,A. San Luis,4,2,0,0,Estadio de Mazatlán,W,0,ALERTA: 'Dorados Sinaloa' → 'Mazatlán FC' (2020) — club_id T018
2903,Clausura 2017,2017,clausura,17,2017-04-23,T017,La Franja,T010,Deportivo Toluca,2,3,2,2,Estadio Cuauhtémoc,L,0,
2904,Apertura 2017,2017,apertura,1,2017-07-01,T012,Club Tijuana,T005,UANL Tigres,2,3,0,0,Estadio Caliente,L,0,
2905,Apertura 2017,2017,apertura,1,2017-07-01,T009,Santos Laguna,T013,Bravos de Juárez,2,0,1,0,Estadio Corona,W,0,
2906,Apertura 2017,2017,apertura,1,2017-07-01,T003,CF Monterrey,T002,Club América,1,0,0,0,Estadio BBVA,W,0,
2907,Apertura 2017,2017,apertura,1,2017-07-01,T001,Cruz Azul,T015,Necaxa,3,2,0,1,Estadio Ciudad de los Deportes,W,1,
2908,Apertura 2017,2017,apertura,1,2017-07-01,T010,Toluca,T008,Atlas,1,1,0,1,Estadio Nemesio Díez,D,0,
2909,Apertura 2017,2017,apertura,1,2017-07-01,T004,Guadalajara,T018,Dorados Sinaloa,0,4,0,2,Estadio Akron,L,0,ALERTA: 'Dorados Sinaloa' → 'Mazatlán FC' (2020) — club_id T018
2910,Apertura 2017,2017,apertura,1,2017-07-01,T016,Gallos Blancos,T017,Club Puebla,3,0,0,0,Estadio Corregidora,W,0,
2911,Apertura 2017,2017,apertura,1,2017-07-01,T014,San Luis,T006,Club León,2,2,0,1,Estadio Alfonso Lastras,D,0,
2912,Apertura 2017,2017,apertura,2,2017-07-08,T018,Dorados Sinaloa,T012,Tijuana,2,2,2,1,Estadio de Mazatlán,D,0,ALERTA: 'Dorados Sinaloa' → 'Mazatlán FC' (2020) — club_id T018
2913,Apertura 2017,2017,apertura,2,2017-07-08,T003,Rayados,T006,Club León,1,2,1,1,Estadio BBVA,L,0,
2914,Apertura 2017,2017,apertura,2,2017-07-08,T001,Cruz Azul,T008,Club Atlas,1,1,1,0,Estadio Ciudad de los Deportes,D,1,
2915,Apertura 2017,2017,apertura,2,2017-07-08,T009,Santos Laguna,T010,Deportivo Toluca,2,3,2,2,Estadio Corona,L,0,
2916,Apertura 2017,2017,apertura,2,2017-07-08,T017,La Franja,T002,Club América,1,2,0,2,Estadio Cuauhtémoc,L,0,
2917,Apertura 2017,2017,apertura,2,2017-07-08,T015,Impulsora Necaxa,T011,Monarcas Morelia,4,2,4,1,Estadio Victoria,W,0,ALERTA: 'Monarcas Morelia' renombrado 'Mazatlán FC' desde 2020 — mismo club_id T011
2918,Apertura 2017,2017,apertura,2,2017-07-08,T004,Guadalajara,T005,UANL Tigres,3,1,3,1,Estadio Akron,W,0,
2919,Apertura 2017,2017,apertura,2,2017-07-08,T013,Bravos de Juárez,T014,San Luis,1,2,0,0,Estadio Olímpico Benito Juárez,L,0,
2920,Apertura 2017,2017,apertura,3,2017-07-15,T017,Club Puebla,T005,UANL Tigres,0,2,0,2,Estadio Cuauhtémoc,L,0,
2921,Apertura 2017,2017,apertura,3,2017-07-15,T013,Bravos de Juárez,T016,Querétaro FC,0,2,0,1,Estadio Olímpico Benito Juárez,L,0,
2922,Apertura 2017,2017,apertura,3,2017-07-15,T008,Club Atlas,T006,León,0,3,0,1,Estadio Jalisco,L,0,
2923,Apertura 2017,2017,apertura,3,2017-07-15,T004,Guadalajara,T015,Necaxa,4,0,2,0,Estadio Akron,W,0,
2924,Apertura 2017,2017,apertura,3,2017-07-15,T009,Santos Laguna,T002,Club América,4,1,1,0,Estadio Corona,W,0,
2925,Apertura 2017,2017,apertura,3,2017-07-15,T014,A. San Luis,T012,Xoloitzcuintles,2,2,2,1,Estadio Alfonso Lastras,D,0,
2926,Apertura 2017,2017,apertura,3,2017-07-15,T007,UNAM Pumas,T003,Rayados,1,1,1,1,Estadio Olímpico Universitario,D,0,
2927,Apertura 2017,2017,apertura,3,2017-07-15,T001,Cruz Azul,T010,Toluca FC,3,1,0,1,Estadio Ciudad de los Deportes,W,1,
2928,Apertura 2017,2017,apertura,4,2017-07-22,T009,Santos,T002,CF América,1,0,0,0,Estadio Corona,W,0,
2929,Apertura 2017,2017,apertura,4,2017-07-22,T005,UANL Tigres,T011,Monarcas Morelia,1,4,1,3,Estadio Universitario,L,0,ALERTA: 'Monarcas Morelia' renombrado 'Mazatlán FC' desde 2020 — mismo club_id T011
2930,Apertura 2017,2017,apertura,4,2017-07-22,T003,Monterrey,T016,Gallos Blancos,4,2,2,0,Estadio BBVA,W,0,
2931,Apertura 2017,2017,apertura,4,2017-07-22,T010,Toluca,T018,Dorados Sinaloa,2,1,0,1,Estadio Nemesio Díez,W,0,ALERTA: 'Dorados Sinaloa' → 'Mazatlán FC' (2020) — club_id T018
2932,Apertura 2017,2017,apertura,4,2017-07-22,T001,Cruz Azul,T015,Necaxa,2,1,2,0,Estadio Ciudad de los Deportes,W,1,
2933,Apertura 2017,2017,apertura,4,2017-07-22,T007,UNAM Pumas,T017,La Franja,3,1,2,0,Estadio Olímpico Universitario,W,0,
2934,Apertura 2017,2017,apertura,4,2017-07-22,T004,Guadalajara,T013,Bravos de Juárez,1,0,1,0,Estadio Akron,W,0,
2935,Apertura 2017,2017,apertura,4,2017-07-22,T014,San Luis,T008,Club Atlas,0,1,0,0,Estadio Alfonso Lastras,L,0,
2936,Apertura 2017,2017,apertura,5,2017-07-29,T005,Tigres UANL,T006,Club León,2,2,2,0,Estadio Universitario,D,0,
2937,Apertura 2017,2017,apertura,5,2017-07-29,T010,Toluca,T007,Pumas UNAM,2,1,2,0,Estadio Nemesio Díez,W,0,
2938,Apertura 2017,2017,apertura,5,2017-07-29,T014,Atlético San Luis,T004,Chivas,4,1,4,0,Estadio Alfonso Lastras,W,0,
2939,Apertura 2017,2017,apertura,5,2017-07-29,T018,Dorados Sinaloa,T008,Club Atlas,1,0,0,0,Estadio de Mazatlán,W,0,ALERTA: 'Dorados Sinaloa' → 'Mazatlán FC' (2020) — club_id T018
2940,Apertura 2017,2017,apertura,5,2017-07-29,T015,Impulsora Necaxa,T003,CF Monterrey,1,1,0,0,Estadio Victoria,D,0,
2941,Apertura 2017,2017,apertura,5,2017-07-29,T012,Tijuana,T011,Monarcas Morelia,4,1,3,1,Estadio Caliente,W,0,ALERTA: 'Monarcas Morelia' renombrado 'Mazatlán FC' desde 2020 — mismo club_id T011
2942,Apertura 2017,2017,apertura,5,2017-07-29,T009,Santos,T017,Puebla FC,0,1,0,0,Estadio Corona,L,0,
2943,Apertura 2017,2017,apertura,5,2017-07-29,T016,Querétaro FC,T001,Cruz Azul FC,2,2,0,2,Estadio Corregidora,D,1,
2944,Apertura 2017,2017,apertura,6,2017-08-05,T016,Gallos Blancos,T007,Pumas UNAM,2,2,1,2,Estadio Corregidora,D,0,
2945,Apertura 2017,2017,apertura,6,2017-08-05,T017,Club Puebla,T006,León,3,1,1,1,Estadio Cuauhtémoc,W,0,
2946,Apertura 2017,2017,apertura,6,2017-08-05,T001,Cruz Azul FC,T010,Deportivo Toluca,1,0,0,0,Estadio Ciudad de los Deportes,W,1,
2947,Apertura 2017,2017,apertura,6,2017-08-05,T009,Santos Laguna FC,T005,UANL Tigres,2,1,1,0,Estadio Corona,W,0,
2948,Apertura 2017,2017,apertura,6,2017-08-05,T018,Dorados Sinaloa,T012,Tijuana,1,1,1,1,Estadio de Mazatlán,D,0,ALERTA: 'Dorados Sinaloa' → 'Mazatlán FC' (2020) — club_id T018
2949,Apertura 2017,2017,apertura,6,2017-08-05,T013,Juárez,T002,CF América,2,1,2,0,Estadio Olímpico Benito Juárez,W,0,
2950,Apertura 2017,2017,apertura,6,2017-08-05,T004,Deportivo Guadalajara,T015,Club Necaxa,1,0,1,0,Estadio Akron,W,0,
2951,Apertura 2017,2017,apertura,6,2017-08-05,T008,Club Atlas,T003,Rayados,1,0,1,0,Estadio Jalisco,W,0,
2952,Apertura 2017,2017,apertura,7,2017-08-12,T010,Toluca FC,T004,Chivas,1,4,0,0,Estadio Nemesio Díez,L,0,
2953,Apertura 2017,2017,apertura,7,2017-08-12,T001,Cruz Azul FC,T002,CF América,4,1,3,1,Estadio Ciudad de los Deportes,W,1,
2954,Apertura 2017,2017,apertura,7,2017-08-12,T018,Dorados Sinaloa,T003,Rayados,3,1,1,0,Estadio de Mazatlán,W,0,ALERTA: 'Dorados Sinaloa' → 'Mazatlán FC' (2020) — club_id T018
2955,Apertura 2017,2017,apertura,7,2017-08-12,T009,Santos Laguna,T013,Juárez,0,1,0,1,Estadio Corona,L,0,
2956,Apertura 2017,2017,apertura,7,2017-08-12,T006,León,T007,UNAM Pumas,2,1,2,1,Estadio León,W,0,
2957,Apertura 2017,2017,apertura,7,2017-08-12,T014,San Luis,T012,Xoloitzcuintles,4,2,1,2,Estadio Alfonso Lastras,W,0,
2958,Apertura 2017,2017,apertura,7,2017-08-12,T016,Gallos Blancos,T005,UANL Tigres,1,3,0,1,Estadio Corregidora,L,0,
